seance_id,film_id,salle_id,date_seance,creneau,jour_semaine,nb_spectateurs,taux_occupation
2389,57,4,2024-10-13,18h30,Dimanche,40,53.91
2390,20,4,2024-10-13,09h00,Dimanche,6,8.38
2391,98,4,2024-10-13,16h30,Dimanche,57,76.11
2392,77,2,2024-10-14,18h30,Lundi,47,58.93
2393,94,2,2024-10-14,14h00,Lundi,16,20.51
2394,37,4,2024-10-14,18h30,Lundi,63,85.0
2395,78,4,2024-10-14,09h00,Lundi,6,8.51
2396,26,2,2024-10-14,11h30,Lundi,35,44.47
2397,1,1,2024-10-14,22h00,Lundi,16,22.71
2398,63,4,2024-10-14,16h30,Lundi,33,44.92
2399,51,3,2024-10-14,16h30,Lundi,46,77.86
2400,76,1,2024-10-14,16h30,Lundi,44,63.13
2401,5,1,2024-10-14,16h30,Lundi,52,74.5
2402,98,4,2024-10-14,14h00,Lundi,29,39.05
2403,99,3,2024-10-14,18h30,Lundi,38,63.67
2404,48,1,2024-10-14,20h30,Lundi,34,48.52
2405,50,4,2024-10-14,20h30,Lundi,48,65.28
2406,105,3,2024-10-14,20h30,Lundi,55,91.67
2407,91,1,2024-10-14,20h30,Lundi,60,84.57
2408,78,4,2024-10-14,20h30,Lundi,57,76.14
2409,19,3,2024-10-14,11h30,Lundi,3,5.0
2410,21,1,2024-10-14,09h00,Lundi,3,5.0
2411,99,1,2024-10-14,20h30,Lundi,49,69.18
2412,91,1,2024-10-14,18h30,Lundi,38,53.52
2413,25,4,2024-10-14,11h30,Lundi,24,32.4
2414,65,4,2024-10-15,18h30,Mardi,47,63.96
2415,40,4,2024-10-15,22h00,Mardi,31,41.81
2416,12,1,2024-10-15,20h30,Mardi,52,74.44
2417,74,3,2024-10-15,22h00,Mardi,28,47.45
2418,96,4,2024-10-15,20h30,Mardi,75,100.0
2419,40,1,2024-10-15,11h30,Mardi,15,22.27
2420,9,4,2024-10-15,18h30,Mardi,61,81.38
2421,54,3,2024-10-15,20h30,Mardi,21,35.22
2422,24,2,2024-10-15,11h30,Mardi,24,31.14
2423,63,2,2024-10-15,18h30,Mardi,67,84.45
2424,105,2,2024-10-15,11h30,Mardi,16,20.82
2425,26,1,2024-10-15,20h30,Mardi,71,100.0
2426,34,4,2024-10-15,16h30,Mardi,60,80.47
2427,81,1,2024-10-15,22h00,Mardi,24,34.8
2428,11,4,2024-10-15,09h00,Mardi,15,21.3
2429,36,1,2024-10-15,14h00,Mardi,30,43.63
2430,63,1,2024-10-15,09h00,Mardi,6,9.63
2431,8,3,2024-10-15,22h00,Mardi,35,59.06
2432,102,1,2024-10-15,09h00,Mardi,5,7.07
2433,28,1,2024-10-15,16h30,Mardi,24,33.81
2434,98,3,2024-10-15,16h30,Mardi,22,36.7
2435,61,3,2024-10-15,18h30,Mardi,36,61.57
2436,41,2,2024-10-16,14h00,Mercredi,31,39.95
2437,86,4,2024-10-16,16h30,Mercredi,20,26.95
2438,43,1,2024-10-16,09h00,Mercredi,3,5.0
2439,59,4,2024-10-16,20h30,Mercredi,41,55.97
2440,4,1,2024-10-16,22h00,Mercredi,13,18.53
2441,68,3,2024-10-16,20h30,Mercredi,51,85.08
2442,58,4,2024-10-16,18h30,Mercredi,36,48.93
2443,53,2,2024-10-16,09h00,Mercredi,76,95.05
2444,105,3,2024-10-16,09h00,Mercredi,5,9.38
2445,82,3,2024-10-16,22h00,Mercredi,35,58.89
2446,42,4,2024-10-16,11h30,Mercredi,21,28.18
2447,78,4,2024-10-16,16h30,Mercredi,45,60.55
2448,45,4,2024-10-16,16h30,Mercredi,20,26.72
2449,85,1,2024-10-16,20h30,Mercredi,46,65.7
2450,92,2,2024-10-16,22h00,Mercredi,60,75.86
2451,67,1,2024-10-16,11h30,Mercredi,9,12.88
2452,87,4,2024-10-16,11h30,Mercredi,18,25.07
2453,58,1,2024-10-16,16h30,Mercredi,64,90.35
2454,28,2,2024-10-16,22h00,Mercredi,40,50.4
2455,85,1,2024-10-16,09h00,Mercredi,3,5.0
2456,21,3,2024-10-16,16h30,Mercredi,41,69.57
2457,99,3,2024-10-16,11h30,Mercredi,14,24.58
2458,16,2,2024-10-17,18h30,Jeudi,54,67.56
2459,82,4,2024-10-17,09h00,Jeudi,11,15.05
2460,29,1,2024-10-17,20h30,Jeudi,60,84.64
2461,44,4,2024-10-17,20h30,Jeudi,48,64.15
2462,84,4,2024-10-17,22h00,Jeudi,14,18.74
2463,30,2,2024-10-17,14h00,Jeudi,39,48.84
2464,12,3,2024-10-17,20h30,Jeudi,54,91.42
2465,76,2,2024-10-17,20h30,Jeudi,77,96.62
2466,17,3,2024-10-17,16h30,Jeudi,33,56.42
2467,74,1,2024-10-17,14h00,Jeudi,43,61.75
2468,50,4,2024-10-17,14h00,Jeudi,30,40.63
2469,99,3,2024-10-17,22h00,Jeudi,13,22.8
2470,67,2,2024-10-17,09h00,Jeudi,4,5.0
2471,51,1,2024-10-17,18h30,Jeudi,45,64.27
2472,105,3,2024-10-17,22h00,Jeudi,15,26.63
2473,29,4,2024-10-17,20h30,Jeudi,59,79.35
2474,19,1,2024-10-17,18h30,Jeudi,63,89.46
2475,41,3,2024-10-17,18h30,Jeudi,50,84.15
2476,91,4,2024-10-17,20h30,Jeudi,65,87.63
2477,28,4,2024-10-17,14h00,Jeudi,31,41.68
2478,104,3,2024-10-17,11h30,Jeudi,8,13.81
2479,92,2,2024-10-17,22h00,Jeudi,50,62.62
2480,90,1,2024-10-17,22h00,Jeudi,11,16.25
2481,100,2,2024-10-17,22h00,Jeudi,16,20.07
2482,105,2,2024-10-17,09h00,Jeudi,10,12.94
2483,51,3,2024-10-18,16h30,Vendredi,51,86.6
2484,97,4,2024-10-18,16h30,Vendredi,22,29.78
2485,10,3,2024-10-18,14h00,Vendredi,34,56.79
2486,71,4,2024-10-18,09h00,Vendredi,3,5.0
2487,17,3,2024-10-18,22h00,Vendredi,41,68.81
2488,7,3,2024-10-18,16h30,Vendredi,30,50.19
2489,84,2,2024-10-18,18h30,Vendredi,68,85.46
2490,38,2,2024-10-18,11h30,Vendredi,30,37.85
2491,28,2,2024-10-18,20h30,Vendredi,76,95.98
2492,74,1,2024-10-18,20h30,Vendredi,56,79.3
2493,101,2,2024-10-18,16h30,Vendredi,57,71.46
2494,22,1,2024-10-18,09h00,Vendredi,8,12.32
2495,46,4,2024-10-18,11h30,Vendredi,22,29.4
2496,66,3,2024-10-18,18h30,Vendredi,45,75.73
2497,56,2,2024-10-18,20h30,Vendredi,35,43.82
2498,16,2,2024-10-18,16h30,Vendredi,46,58.1
2499,63,3,2024-10-18,20h30,Vendredi,51,85.72
2500,96,4,2024-10-18,22h00,Vendredi,49,66.01
2501,89,1,2024-10-18,22h00,Vendredi,13,19.46
2502,49,3,2024-10-18,20h30,Vendredi,45,75.21
2503,84,4,2024-10-18,14h00,Vendredi,35,47.0
2504,16,4,2024-10-18,20h30,Vendredi,75,100.0
2505,86,2,2024-10-18,09h00,Vendredi,4,5.0
2506,62,3,2024-10-18,20h30,Vendredi,44,73.39
2507,13,2,2024-10-19,16h30,Samedi,48,61.02
2508,56,3,2024-10-19,18h30,Samedi,41,68.41
2509,17,1,2024-10-19,14h00,Samedi,53,75.95
2510,102,2,2024-10-19,16h30,Samedi,58,73.45
2511,105,1,2024-10-19,16h30,Samedi,34,49.28
2512,104,4,2024-10-19,09h00,Samedi,6,8.67
2513,67,1,2024-10-19,22h00,Samedi,39,55.79
2514,16,2,2024-10-19,22h00,Samedi,28,35.54
2515,77,2,2024-10-19,09h00,Samedi,4,5.0
2516,16,1,2024-10-19,11h30,Samedi,17,24.94
2517,74,2,2024-10-19,20h30,Samedi,80,100.0
2518,97,1,2024-10-19,09h00,Samedi,21,30.34
2519,16,3,2024-10-19,14h00,Samedi,35,58.95
2520,85,1,2024-10-19,11h30,Samedi,19,27.2
2521,39,1,2024-10-19,18h30,Samedi,69,97.96
2522,69,4,2024-10-19,11h30,Samedi,11,15.06
2523,74,4,2024-10-19,20h30,Samedi,63,84.14
2524,46,2,2024-10-19,20h30,Samedi,79,99.1
2525,13,1,2024-10-19,11h30,Samedi,33,46.71
2526,28,2,2024-10-19,18h30,Samedi,79,99.27
2527,71,2,2024-10-19,18h30,Samedi,63,78.82
2528,80,4,2024-10-19,09h00,Samedi,19,25.57
2529,71,3,2024-10-19,14h00,Samedi,10,17.68
2530,52,4,2024-10-19,09h00,Samedi,69,92.31
2531,33,4,2024-10-19,20h30,Samedi,75,100.0
2532,94,3,2024-10-20,20h30,Dimanche,60,100.0
2533,90,2,2024-10-20,20h30,Dimanche,58,73.61
2534,66,2,2024-10-20,16h30,Dimanche,49,62.14
2535,20,3,2024-10-20,22h00,Dimanche,36,61.29
2536,78,2,2024-10-20,09h00,Dimanche,16,20.91
2537,35,1,2024-10-20,18h30,Dimanche,71,100.0
2538,9,3,2024-10-20,20h30,Dimanche,60,100.0
2539,12,3,2024-10-20,14h00,Dimanche,37,61.68
2540,103,2,2024-10-20,14h00,Dimanche,28,35.15
2541,2,1,2024-10-20,16h30,Dimanche,59,83.24
2542,14,1,2024-10-20,11h30,Dimanche,26,37.41
2543,68,3,2024-10-20,18h30,Dimanche,51,85.23
2544,68,3,2024-10-20,20h30,Dimanche,48,80.96
2545,74,3,2024-10-20,18h30,Dimanche,49,81.78
2546,7,2,2024-10-20,14h00,Dimanche,52,65.93
2547,97,4,2024-10-20,11h30,Dimanche,14,19.69
2548,101,4,2024-10-20,16h30,Dimanche,57,76.81
2549,76,2,2024-10-20,14h00,Dimanche,53,67.18
2550,20,2,2024-10-20,11h30,Dimanche,25,31.66
2551,49,3,2024-10-20,09h00,Dimanche,16,28.13
2552,48,2,2024-10-20,20h30,Dimanche,50,63.1
2553,78,4,2024-10-20,20h30,Dimanche,58,77.75
2554,46,4,2024-10-20,18h30,Dimanche,66,89.18
2555,37,3,2024-10-20,16h30,Dimanche,20,33.85
2556,105,2,2024-10-20,14h00,Dimanche,31,39.33
2557,12,3,2024-10-21,16h30,Lundi,42,70.99
2558,82,1,2024-10-21,09h00,Lundi,3,5.0
2559,94,2,2024-10-21,09h00,Lundi,8,10.1
2560,96,3,2024-10-21,18h30,Lundi,41,68.55
2561,64,1,2024-10-21,16h30,Lundi,23,32.67
2562,18,4,2024-10-21,16h30,Lundi,27,37.02
2563,66,1,2024-10-21,16h30,Lundi,37,52.76
2564,96,1,2024-10-21,20h30,Lundi,62,88.68
2565,55,3,2024-10-21,11h30,Lundi,60,100.0
2566,68,1,2024-10-21,18h30,Lundi,50,71.36
2567,58,2,2024-10-21,20h30,Lundi,48,60.45
2568,29,2,2024-10-21,09h00,Lundi,5,6.34
2569,47,2,2024-10-21,18h30,Lundi,60,75.66
2570,64,4,2024-10-21,11h30,Lundi,15,21.09
2571,48,1,2024-10-21,14h00,Lundi,30,42.8
2572,70,1,2024-10-21,14h00,Lundi,19,27.32
2573,39,4,2024-10-21,14h00,Lundi,26,34.93
2574,81,4,2024-10-21,11h30,Lundi,19,25.8
2575,40,1,2024-10-21,16h30,Lundi,46,66.19
2576,8,3,2024-10-21,09h00,Lundi,6,10.43
2577,79,4,2024-10-21,14h00,Lundi,34,46.29
2578,45,2,2024-10-21,16h30,Lundi,42,53.45
2579,46,1,2024-10-21,09h00,Lundi,3,5.0
2580,68,2,2024-10-21,16h30,Lundi,38,48.35
2581,16,4,2024-10-21,09h00,Lundi,18,24.8
2582,61,4,2024-10-22,14h00,Mardi,34,46.55
2583,39,3,2024-10-22,16h30,Mardi,35,59.59
2584,35,1,2024-10-22,16h30,Mardi,37,52.67
2585,85,4,2024-10-22,11h30,Mardi,28,37.7
2586,1,3,2024-10-22,22h00,Mardi,34,57.32
2587,91,2,2024-10-22,09h00,Mardi,7,9.28
2588,51,4,2024-10-22,20h30,Mardi,33,45.19
2589,43,1,2024-10-22,11h30,Mardi,5,7.32
2590,86,3,2024-10-22,09h00,Mardi,3,5.0
2591,54,4,2024-10-22,18h30,Mardi,29,39.85
2592,17,3,2024-10-22,22h00,Mardi,35,58.51
2593,98,4,2024-10-22,18h30,Mardi,48,65.03
2594,50,2,2024-10-22,09h00,Mardi,4,5.0
2595,14,1,2024-10-22,11h30,Mardi,30,42.9
2596,99,2,2024-10-22,09h00,Mardi,21,26.71
2597,87,3,2024-10-22,16h30,Mardi,42,71.41
2598,56,4,2024-10-22,14h00,Mardi,66,89.11
2599,37,4,2024-10-22,09h00,Mardi,9,12.62
2600,20,2,2024-10-22,11h30,Mardi,15,18.97
2601,36,1,2024-10-22,22h00,Mardi,18,26.42
2602,86,4,2024-10-22,11h30,Mardi,32,43.58
2603,91,1,2024-10-23,20h30,Mercredi,61,85.98
2604,25,2,2024-10-23,11h30,Mercredi,9,11.63
2605,16,2,2024-10-23,16h30,Mercredi,78,97.52
2606,19,4,2024-10-23,09h00,Mercredi,17,23.73
2607,79,2,2024-10-23,09h00,Mercredi,20,25.73
2608,68,3,2024-10-23,20h30,Mercredi,45,76.16
2609,82,2,2024-10-23,11h30,Mercredi,14,17.94
2610,66,4,2024-10-23,20h30,Mercredi,72,96.75
2611,7,3,2024-10-23,09h00,Mercredi,14,23.83
2612,45,4,2024-10-23,11h30,Mercredi,23,31.67
2613,41,1,2024-10-23,11h30,Mercredi,18,25.8
2614,96,3,2024-10-23,11h30,Mercredi,11,19.0
2615,37,4,2024-10-23,14h00,Mercredi,29,39.64
2616,24,3,2024-10-23,16h30,Mercredi,35,58.99
2617,47,3,2024-10-23,14h00,Mercredi,29,48.64
2618,88,2,2024-10-23,14h00,Mercredi,39,49.51
2619,47,3,2024-10-23,20h30,Mercredi,40,67.65
2620,48,2,2024-10-23,20h30,Mercredi,40,50.52
2621,36,2,2024-10-23,18h30,Mercredi,47,59.3
2622,17,1,2024-10-23,09h00,Mercredi,22,31.69
2623,76,2,2024-10-23,11h30,Mercredi,19,24.31
2624,10,3,2024-10-23,14h00,Mercredi,17,28.75
2625,93,4,2024-10-23,22h00,Mercredi,53,70.69
2626,17,2,2024-10-24,16h30,Jeudi,64,80.3
2627,71,3,2024-10-24,22h00,Jeudi,38,63.82
2628,45,3,2024-10-24,16h30,Jeudi,16,27.19
2629,81,1,2024-10-24,16h30,Jeudi,45,63.39
2630,65,1,2024-10-24,11h30,Jeudi,16,23.16
2631,77,3,2024-10-24,20h30,Jeudi,55,91.72
2632,73,1,2024-10-24,22h00,Jeudi,23,32.99
2633,89,2,2024-10-24,20h30,Jeudi,66,83.53
2634,69,1,2024-10-24,11h30,Jeudi,3,5.11
2635,57,4,2024-10-24,18h30,Jeudi,45,60.23
2636,35,2,2024-10-24,11h30,Jeudi,12,16.06
2637,1,2,2024-10-24,18h30,Jeudi,68,85.72
2638,102,4,2024-10-24,18h30,Jeudi,67,90.16
2639,91,3,2024-10-24,14h00,Jeudi,20,34.04
2640,35,1,2024-10-24,11h30,Jeudi,14,19.95
2641,29,1,2024-10-24,18h30,Jeudi,60,85.25
2642,19,3,2024-10-24,11h30,Jeudi,18,31.38
2643,35,1,2024-10-24,20h30,Jeudi,71,100.0
2644,27,1,2024-10-24,09h00,Jeudi,7,10.46
2645,84,3,2024-10-24,20h30,Jeudi,41,68.91
2646,91,3,2024-10-25,20h30,Vendredi,52,87.97
2647,18,4,2024-10-25,18h30,Vendredi,61,82.1
2648,81,1,2024-10-25,22h00,Vendredi,52,74.51
2649,46,2,2024-10-25,20h30,Vendredi,62,77.51
2650,3,1,2024-10-25,20h30,Vendredi,66,93.42
2651,96,4,2024-10-25,20h30,Vendredi,70,94.26
2652,78,2,2024-10-25,22h00,Vendredi,43,54.62
2653,57,2,2024-10-25,14h00,Vendredi,77,97.49
2654,104,4,2024-10-25,11h30,Vendredi,32,42.73
2655,58,2,2024-10-25,20h30,Vendredi,34,43.65
2656,62,1,2024-10-25,16h30,Vendredi,26,37.22
2657,24,4,2024-10-25,11h30,Vendredi,24,33.23
2658,73,4,2024-10-25,20h30,Vendredi,61,81.72
2659,24,3,2024-10-25,09h00,Vendredi,4,6.98
2660,105,4,2024-10-25,20h30,Vendredi,75,100.0
2661,78,2,2024-10-25,09h00,Vendredi,21,27.29
2662,59,4,2024-10-25,09h00,Vendredi,60,80.12
2663,93,2,2024-10-25,20h30,Vendredi,76,95.05
2664,13,4,2024-10-25,16h30,Vendredi,53,71.59
2665,3,1,2024-10-25,22h00,Vendredi,48,67.89
2666,17,2,2024-10-26,22h00,Samedi,54,68.62
2667,11,3,2024-10-26,11h30,Samedi,33,55.29
2668,102,1,2024-10-26,22h00,Samedi,24,34.14
2669,14,3,2024-10-26,22h00,Samedi,27,46.17
2670,62,4,2024-10-26,22h00,Samedi,35,47.42
2671,21,3,2024-10-26,14h00,Samedi,25,42.86
2672,70,3,2024-10-26,20h30,Samedi,59,98.94
2673,70,1,2024-10-26,09h00,Samedi,8,11.74
2674,38,1,2024-10-26,18h30,Samedi,60,84.72
2675,54,2,2024-10-26,09h00,Samedi,61,77.0
2676,55,4,2024-10-26,11h30,Samedi,72,96.36
2677,46,3,2024-10-26,11h30,Samedi,24,41.36
2678,88,1,2024-10-26,16h30,Samedi,36,51.19
2679,22,1,2024-10-26,11h30,Samedi,39,56.26
2680,46,1,2024-10-26,18h30,Samedi,71,100.0
2681,43,1,2024-10-26,14h00,Samedi,45,64.14
2682,6,2,2024-10-26,11h30,Samedi,22,27.76
2683,55,3,2024-10-26,18h30,Samedi,43,71.98
2684,86,3,2024-10-26,18h30,Samedi,53,89.67
2685,105,3,2024-10-26,14h00,Samedi,30,50.46
2686,85,3,2024-10-27,14h00,Dimanche,21,35.07
2687,104,1,2024-10-27,22h00,Dimanche,47,66.41
2688,20,2,2024-10-27,14h00,Dimanche,39,49.88
2689,19,4,2024-10-27,16h30,Dimanche,48,64.43
2690,62,1,2024-10-27,09h00,Dimanche,3,5.0
2691,74,4,2024-10-27,20h30,Dimanche,66,89.27
2692,17,2,2024-10-27,22h00,Dimanche,55,68.94
2693,50,3,2024-10-27,14h00,Dimanche,14,24.76
2694,53,3,2024-10-27,11h30,Dimanche,56,94.0
2695,103,2,2024-10-27,16h30,Dimanche,38,48.23
2696,69,4,2024-10-27,18h30,Dimanche,64,86.08
2697,69,2,2024-10-27,16h30,Dimanche,52,65.95
2698,68,2,2024-10-27,20h30,Dimanche,80,100.0
2699,12,2,2024-10-27,14h00,Dimanche,79,98.82
2700,3,3,2024-10-27,18h30,Dimanche,54,90.89
2701,61,2,2024-10-27,09h00,Dimanche,15,19.16
2702,100,2,2024-10-27,14h00,Dimanche,40,50.27
2703,59,2,2024-10-27,22h00,Dimanche,37,46.88
2704,54,2,2024-10-27,11h30,Dimanche,54,67.96
2705,29,1,2024-10-27,20h30,Dimanche,71,100.0
2706,91,2,2024-10-27,16h30,Dimanche,55,69.58
2707,94,1,2024-10-27,20h30,Dimanche,71,100.0
2708,90,1,2024-10-27,20h30,Dimanche,59,83.27
2709,10,4,2024-10-28,22h00,Lundi,27,36.15
2710,19,3,2024-10-28,11h30,Lundi,14,24.08
2711,11,2,2024-10-28,09h00,Lundi,38,47.56
2712,54,2,2024-10-28,22h00,Lundi,21,26.77
2713,24,4,2024-10-28,20h30,Lundi,75,100.0
2714,39,4,2024-10-28,16h30,Lundi,44,59.33
2715,93,3,2024-10-28,16h30,Lundi,27,45.63
2716,37,1,2024-10-28,11h30,Lundi,3,5.0
2717,8,1,2024-10-28,18h30,Lundi,58,82.1
2718,2,4,2024-10-28,22h00,Lundi,20,27.8
2719,55,4,2024-10-28,18h30,Lundi,41,55.77
2720,74,3,2024-10-28,20h30,Lundi,43,73.0
2721,30,4,2024-10-28,11h30,Lundi,20,27.28
2722,49,2,2024-10-28,20h30,Lundi,56,70.22
2723,28,4,2024-10-28,18h30,Lundi,72,96.24
2724,96,1,2024-10-28,22h00,Lundi,49,69.13
2725,89,4,2024-10-28,16h30,Lundi,34,45.35
2726,49,2,2024-10-28,09h00,Lundi,22,27.86
2727,103,3,2024-10-28,20h30,Lundi,41,69.54
2728,14,1,2024-10-28,14h00,Lundi,42,59.36
2729,78,3,2024-10-28,09h00,Lundi,11,18.47
2730,14,1,2024-10-28,11h30,Lundi,29,42.14
2731,77,1,2024-10-28,22h00,Lundi,29,41.53
2732,26,1,2024-10-28,11h30,Lundi,16,23.84
2733,11,1,2024-10-29,18h30,Mardi,67,95.75
2734,7,3,2024-10-29,09h00,Mardi,14,23.83
2735,40,1,2024-10-29,14h00,Mardi,25,35.32
2736,65,2,2024-10-29,14h00,Mardi,4,5.0
2737,97,4,2024-10-29,20h30,Mardi,51,68.1
2738,87,1,2024-10-29,14h00,Mardi,30,42.97
2739,53,1,2024-10-29,18h30,Mardi,42,60.42
2740,76,4,2024-10-29,16h30,Mardi,41,55.6
2741,76,1,2024-10-29,14h00,Mardi,40,57.62
2742,11,1,2024-10-29,20h30,Mardi,71,100.0
2743,30,2,2024-10-29,22h00,Mardi,44,55.24
2744,92,2,2024-10-29,18h30,Mardi,47,58.99
2745,67,3,2024-10-29,16h30,Mardi,28,47.41
2746,47,4,2024-10-29,09h00,Mardi,3,5.0
2747,92,4,2024-10-29,11h30,Mardi,16,22.22
2748,10,2,2024-10-29,18h30,Mardi,78,97.93
2749,81,4,2024-10-29,09h00,Mardi,10,14.24
2750,40,1,2024-10-29,16h30,Mardi,29,41.73
2751,13,4,2024-10-29,14h00,Mardi,44,59.86
2752,9,3,2024-10-29,18h30,Mardi,54,90.79
2753,47,3,2024-10-29,09h00,Mardi,17,29.04
2754,59,3,2024-10-29,16h30,Mardi,60,100.0
2755,98,4,2024-10-30,20h30,Mercredi,72,97.28
2756,73,4,2024-10-30,09h00,Mercredi,3,5.0
2757,47,3,2024-10-30,16h30,Mercredi,20,33.97
2758,88,2,2024-10-30,16h30,Mercredi,48,61.03
2759,47,3,2024-10-30,14h00,Mercredi,27,45.72
2760,58,3,2024-10-30,20h30,Mercredi,28,48.21
2761,6,1,2024-10-30,20h30,Mercredi,65,92.7
2762,72,1,2024-10-30,11h30,Mercredi,3,5.0
2763,14,3,2024-10-30,16h30,Mercredi,44,74.61
2764,10,2,2024-10-30,16h30,Mercredi,62,78.16
2765,60,1,2024-10-30,14h00,Mercredi,53,75.18
2766,105,4,2024-10-30,09h00,Mercredi,11,15.66
2767,11,2,2024-10-30,20h30,Mercredi,80,100.0
2768,51,4,2024-10-30,11h30,Mercredi,75,100.0
2769,52,3,2024-10-30,09h00,Mercredi,29,48.47
2770,63,2,2024-10-30,20h30,Mercredi,80,100.0
2771,95,4,2024-10-30,09h00,Mercredi,5,7.41
2772,20,4,2024-10-30,11h30,Mercredi,23,31.3
2773,82,2,2024-10-30,14h00,Mercredi,4,5.59
2774,100,4,2024-10-30,09h00,Mercredi,3,5.0
2775,104,3,2024-10-30,22h00,Mercredi,13,22.7
2776,7,2,2024-10-30,22h00,Mercredi,38,47.78
2777,98,4,2024-10-31,14h00,Jeudi,31,41.9
2778,19,1,2024-10-31,14h00,Jeudi,37,52.47
2779,52,1,2024-10-31,14h00,Jeudi,71,100.0
2780,54,2,2024-10-31,20h30,Jeudi,26,32.63
2781,34,2,2024-10-31,22h00,Jeudi,65,82.04
2782,55,3,2024-10-31,22h00,Jeudi,20,33.44
2783,39,2,2024-10-31,11h30,Jeudi,11,14.69
2784,61,2,2024-10-31,20h30,Jeudi,76,95.15
2785,56,3,2024-10-31,20h30,Jeudi,13,21.81
2786,72,2,2024-10-31,09h00,Jeudi,4,5.0
2787,93,2,2024-10-31,14h00,Jeudi,13,16.51
2788,94,3,2024-10-31,09h00,Jeudi,3,5.0
2789,20,4,2024-10-31,11h30,Jeudi,13,17.53
2790,102,4,2024-10-31,14h00,Jeudi,28,38.04
2791,67,1,2024-10-31,16h30,Jeudi,47,67.19
2792,82,4,2024-10-31,20h30,Jeudi,52,69.74
2793,75,1,2024-10-31,09h00,Jeudi,17,24.53
2794,54,2,2024-10-31,18h30,Jeudi,72,90.72
2795,49,2,2024-10-31,14h00,Jeudi,29,36.96
2796,87,1,2024-10-31,14h00,Jeudi,32,45.57
2797,3,3,2024-11-01,14h00,Vendredi,21,35.26
2798,90,4,2024-11-01,20h30,Vendredi,62,83.92
2799,59,4,2024-11-01,16h30,Vendredi,66,89.16
2800,55,3,2024-11-01,09h00,Vendredi,52,88.28
2801,23,4,2024-11-01,16h30,Vendredi,42,56.32
2802,21,4,2024-11-01,16h30,Vendredi,58,77.85
2803,37,4,2024-11-01,20h30,Vendredi,50,66.74
2804,13,1,2024-11-01,22h00,Vendredi,43,61.7
2805,14,1,2024-11-01,20h30,Vendredi,71,100.0
2806,14,4,2024-11-01,20h30,Vendredi,73,97.91
2807,97,1,2024-11-01,20h30,Vendredi,44,62.89
2808,5,3,2024-11-01,22h00,Vendredi,30,50.81
2809,54,2,2024-11-01,11h30,Vendredi,75,94.35
2810,15,2,2024-11-01,22h00,Vendredi,24,30.38
2811,61,1,2024-11-01,14h00,Vendredi,43,60.6
2812,53,4,2024-11-01,09h00,Vendredi,48,64.83
2813,48,2,2024-11-01,18h30,Vendredi,63,79.07
2814,34,3,2024-11-01,22h00,Vendredi,52,86.78
2815,102,4,2024-11-01,20h30,Vendredi,64,85.61
2816,54,1,2024-11-01,09h00,Vendredi,68,95.93
2817,4,2,2024-11-01,22h00,Vendredi,23,29.79
2818,105,3,2024-11-01,14h00,Vendredi,34,56.73
2819,74,4,2024-11-02,11h30,Samedi,19,25.57
2820,79,4,2024-11-02,22h00,Samedi,27,36.15
2821,7,4,2024-11-02,11h30,Samedi,38,51.33
2822,94,2,2024-11-02,16h30,Samedi,35,43.86
2823,41,2,2024-11-02,16h30,Samedi,45,57.45
2824,17,1,2024-11-02,20h30,Samedi,71,100.0
2825,74,4,2024-11-02,22h00,Samedi,31,42.29
2826,71,2,2024-11-02,14h00,Samedi,8,10.13
2827,27,1,2024-11-02,09h00,Samedi,13,19.05
2828,99,2,2024-11-02,09h00,Samedi,14,17.54
2829,80,1,2024-11-02,18h30,Samedi,50,71.64
2830,17,4,2024-11-02,20h30,Samedi,75,100.0
2831,81,3,2024-11-02,11h30,Samedi,18,30.4
2832,39,2,2024-11-02,18h30,Samedi,80,100.0
2833,32,4,2024-11-02,22h00,Samedi,49,66.44
2834,11,2,2024-11-02,20h30,Samedi,80,100.0
2835,3,1,2024-11-02,09h00,Samedi,9,13.13
2836,14,2,2024-11-02,14h00,Samedi,53,67.35
2837,34,2,2024-11-02,09h00,Samedi,30,37.72
2838,27,4,2024-11-02,09h00,Samedi,21,28.07
2839,63,1,2024-11-02,16h30,Samedi,56,78.92
2840,27,4,2024-11-03,16h30,Dimanche,61,81.74
2841,41,4,2024-11-03,22h00,Dimanche,27,36.16
2842,23,1,2024-11-03,09h00,Dimanche,17,25.07
2843,44,3,2024-11-03,16h30,Dimanche,41,69.04
2844,1,2,2024-11-03,18h30,Dimanche,71,89.68
2845,95,3,2024-11-03,09h00,Dimanche,5,9.83
2846,3,2,2024-11-03,11h30,Dimanche,33,41.25
2847,47,1,2024-11-03,11h30,Dimanche,21,30.64
2848,11,2,2024-11-03,14h00,Dimanche,49,61.71
2849,36,4,2024-11-03,11h30,Dimanche,26,34.83
2850,71,3,2024-11-03,16h30,Dimanche,27,46.28
2851,96,4,2024-11-03,16h30,Dimanche,25,34.11
2852,25,3,2024-11-03,11h30,Dimanche,17,29.84
2853,26,3,2024-11-03,16h30,Dimanche,51,85.2
2854,76,3,2024-11-03,11h30,Dimanche,28,48.03
2855,102,2,2024-11-03,20h30,Dimanche,48,61.02
2856,55,3,2024-11-03,22h00,Dimanche,17,29.4
2857,41,1,2024-11-03,18h30,Dimanche,56,79.86
2858,46,3,2024-11-03,20h30,Dimanche,46,76.87
2859,105,1,2024-11-03,16h30,Dimanche,44,62.06
